1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,streaming
162.89361702127658,170.2340425531915,1.1170212765957446,1.0957446808510638,0
87.77777777777777,88.0,1.1388888888888888,1.3611111111111112,0
234.71428571428572,211.5974025974026,1.5454545454545454,1.5194805194805194,0
186.75,169.47916666666666,1.2083333333333333,1.3125,0
1115.6130653266332,1446.1206030150754,3.1608040201005023,3.241206030150754,0
708.3457943925233,1226.4018691588785,2.3271028037383177,2.897196261682243,0
1068.1702127659576,2021.468085106383,3.404255319148936,3.668085106382979,0
699.24,1199.530909090909,2.5163636363636366,2.8254545454545457,0
104.71317829457364,78.48837209302326,1.1627906976744187,1.1085271317829457,0
212.79710144927537,191.68115942028984,1.289855072463768,1.565217391304348,0
249.11881188118812,344.9009900990099,1.396039603960396,1.495049504950495,0
159.37362637362637,97.45054945054945,1.0879120879120878,1.021978021978022,0
149.71428571428572,146.33766233766235,1.3246753246753247,1.5194805194805194,0
111.66129032258064,86.7258064516129,1.1612903225806452,1.2258064516129032,0
378.63576158940396,421.52317880794703,1.5298013245033113,1.2980132450331126,0
561.6294117647059,1583.9352941176471,2.7,3.2529411764705882,0
284.2647058823529,293.6470588235294,1.5441176470588236,1.588235294117647,0
210.44776119402985,353.0149253731343,1.507462686567164,1.5970149253731343,0
191.6875,97.1875,1.2916666666666667,1.1458333333333333,0
81.43478260869566,93.71739130434783,1.0217391304347827,0.967391304347826,0
166.65116279069767,250.7906976744186,1.430232558139535,1.302325581395349,0
155.21951219512195,384.1463414634146,1.4634146341463414,1.6585365853658536,0
166.85106382978722,146.85106382978722,1.1702127659574468,1.0638297872340425,0
759.6206896551724,1943.6896551724137,2.8669950738916254,3.502463054187192,0
210.05882352941177,1053.2941176470588,1.7843137254901962,2.196078431372549,0
262.93333333333334,276.7111111111111,1.5333333333333334,1.711111111111111,0
250.25925925925927,385.25925925925924,1.4444444444444444,1.5432098765432098,0
150.7,180.72222222222223,1.1111111111111112,1.0888888888888888,0
202.55223880597015,233.56716417910448,1.208955223880597,1.462686567164179,0
196.37254901960785,224.07843137254903,1.392156862745098,1.392156862745098,0
95.55555555555556,127.37037037037037,1.1851851851851851,1.2962962962962963,0
594.1945945945946,1426.1351351351352,2.502702702702703,2.962162162162162,0
238.33333333333334,174.40740740740742,1.4444444444444444,1.6666666666666667,0
317.6666666666667,210.72916666666666,1.4166666666666667,1.5208333333333333,0
559.2926829268292,404.2926829268293,1.9024390243902438,2.073170731707317,0
136.82022471910113,305.80898876404495,1.2134831460674158,1.2808988764044944,0
148.28571428571428,136.66666666666666,1.3095238095238095,1.4047619047619047,0
252.5952380952381,155.96428571428572,1.4404761904761905,1.4285714285714286,0
356.3,393.82,1.46,1.6,0
833.5086206896551,1974.6206896551723,3.103448275862069,3.6422413793103448,0
996.1221374045801,1778.0954198473282,3.0763358778625953,3.572519083969466,0
201.57333333333332,417.6,1.52,1.7866666666666666,0
719.6630434782609,1143.7391304347825,2.282608695652174,2.6630434782608696,0
501.53061224489795,1153.265306122449,2.173469387755102,2.673469387755102,0
592.5808080808081,1565.6616161616162,2.414141414141414,3.0454545454545454,0
606.6421052631579,17804.56842105263,6.71578947368421,14.115789473684211,0
678.063492063492,776.0396825396825,2.1904761904761907,2.4603174603174605,0
86.33333333333333,84.77777777777777,0.9259259259259259,1.1481481481481481,0
436.6896551724138,1570.1896551724137,2.3448275862068964,2.793103448275862,0
654.2413793103449,1055.344827586207,1.9482758620689655,2.2241379310344827,0
406.35185185185185,519.074074074074,2.037037037037037,1.9444444444444444,0
732.1784037558685,13726.413145539906,4.370892018779343,11.380281690140846,0
1511.2573529411766,41478.57352941176,8.845588235294118,30.801470588235293,0
1688.3953488372092,209.3953488372093,2.395348837209302,2.6744186046511627,0
2000.5111111111112,1384.2555555555555,3.1666666666666665,3.811111111111111,0
1575.0894308943089,22799.447154471545,5.0894308943089435,17.951219512195124,0
2258.1803278688526,166.9016393442623,2.622950819672131,2.6721311475409837,0
2355.9193548387098,1494.5483870967741,3.5,3.838709677419355,0
7342.8378378378375,403.7567567567568,6.351351351351352,6.513513513513513,0
2142.086956521739,285.8840579710145,2.7246376811594204,2.652173913043478,0
3001.3333333333335,363.375,3.3333333333333335,3.4583333333333335,0
2287.470588235294,1235.5,3.3529411764705883,3.7794117647058822,0
2288.96875,245.21875,2.9375,3.15625,0
138.42424242424244,73.51515151515152,1.1818181818181819,1.1818181818181819,0
142.8,172.3,1.2666666666666666,1.3666666666666667,0
417.3421052631579,437.7631578947368,1.5789473684210527,1.736842105263158,0
368.8979591836735,314.9183673469388,1.6326530612244898,1.7551020408163265,0
85.5625,146.53125,1.1875,1.375,0
201.0,244.175,1.4,1.5,0
224.76470588235293,173.14705882352942,1.088235294117647,1.2647058823529411,0
85.5,222.78125,1.1875,1.28125,0
637.8615384615384,640.4923076923077,2.4153846153846152,2.6769230769230767,0
236.03508771929825,193.40350877192984,1.3859649122807018,1.3859649122807018,0
666.6017699115044,784.0,2.663716814159292,2.9026548672566372,0
718.34,642.44,2.37,2.76,0
1185.9223744292237,2823.48401826484,3.712328767123288,4.867579908675799,0
1389.9473684210527,809.4526315789474,3.0736842105263156,3.210526315789474,0
449.8809523809524,213.23809523809524,1.619047619047619,1.619047619047619,0
497.56410256410254,230.23076923076923,1.4871794871794872,1.641025641025641,0
153.3,174.1888888888889,1.1666666666666667,1.3,0
309.2985074626866,375.34328358208955,1.4328358208955223,1.6119402985074627,0
367.23214285714283,192.59821428571428,1.3839285714285714,1.25,0
655.4444444444445,267.5777777777778,1.711111111111111,1.7555555555555555,0
152.140350877193,108.89473684210526,1.087719298245614,1.0350877192982457,0
121.625,137.83333333333334,1.2083333333333333,1.25,0
359.03333333333336,320.8,1.7333333333333334,1.9,0
624.6585365853658,363.5121951219512,1.7804878048780488,2.048780487804878,0
216.93617021276594,161.27659574468086,1.3191489361702127,1.553191489361702,0
285.6041666666667,307.2708333333333,1.3958333333333333,1.4791666666666667,0
168.04761904761904,210.47619047619048,1.2142857142857142,1.2619047619047619,0
140.70833333333334,243.875,1.3333333333333333,1.7083333333333333,0
142.8909090909091,235.01818181818183,1.290909090909091,1.3818181818181818,0
231.15068493150685,490.47945205479454,1.4383561643835616,1.3150684931506849,0
174.92307692307693,322.0,1.5384615384615385,1.6923076923076923,0
310.7111111111111,368.5777777777778,1.4666666666666666,1.4666666666666666,0
219.9,269.15,1.45,1.5,0
341.10714285714283,482.1607142857143,1.5178571428571428,1.625,0
280.5416666666667,360.9166666666667,1.7083333333333333,1.7708333333333333,0
350.6829268292683,537.219512195122,1.6829268292682926,2.024390243902439,0
378.1707317073171,236.1219512195122,1.5121951219512195,1.4390243902439024,0
117.86111111111111,156.19444444444446,1.25,1.1944444444444444,0
1501.823076923077,1286.3076923076924,3.5692307692307694,3.4923076923076923,0
1356.429347826087,3005.570652173913,3.630434782608696,5.0978260869565215,0
827.5283018867924,370.8301886792453,2.0,2.056603773584906,0
775.5681818181819,353.70454545454544,2.227272727272727,2.477272727272727,0
456.96875,152.09375,1.421875,1.0625,0
347.9836065573771,206.55737704918033,1.2950819672131149,1.4262295081967213,0
248.07142857142858,252.21428571428572,1.2857142857142858,1.4285714285714286,0
536.1372549019608,779.5686274509804,1.9411764705882353,2.3333333333333335,0
734.2622950819672,408.344262295082,2.0655737704918034,2.262295081967213,0
1107.8022813688212,4059.494296577947,3.931558935361217,5.680608365019012,0
1039.4202898550725,465.8695652173913,2.1594202898550723,2.4927536231884058,0
334.3414634146341,202.390243902439,1.5609756097560976,1.9024390243902438,0
343.12,154.92,1.26,1.3,0
467.87640449438203,408.4719101123595,1.5730337078651686,1.797752808988764,0
316.4651162790698,160.4418604651163,1.2093023255813953,1.4651162790697674,0
379.4390243902439,327.1341463414634,1.4878048780487805,1.3780487804878048,0
285.86486486486484,189.0810810810811,1.2972972972972974,1.3513513513513513,0
778.0746268656717,878.7164179104477,2.328358208955224,2.6417910447761193,0
360.84,252.06,1.38,1.44,0
294.5,231.97222222222223,1.5555555555555556,1.6944444444444444,0
799.1086956521739,548.0217391304348,1.6956521739130435,1.7608695652173914,0
596.734375,327.421875,1.9375,2.265625,0
279.12820512820514,285.79487179487177,1.2820512820512822,1.4102564102564104,0
195.3877551020408,132.30612244897958,1.0816326530612246,1.183673469387755,0
979.8125,763.25,2.5,2.8333333333333335,0
428.68,241.02666666666667,1.3866666666666667,1.3733333333333333,0
528.0227272727273,605.9090909090909,1.7272727272727273,1.9772727272727273,0
329.5813953488372,209.46511627906978,1.3255813953488371,1.558139534883721,0
881.9824561403509,764.1578947368421,2.1403508771929824,2.456140350877193,0
234.93333333333334,127.55555555555556,1.2444444444444445,1.288888888888889,0
392.8484848484849,223.6969696969697,1.6666666666666667,1.9393939393939394,0
448.64102564102564,286.9230769230769,1.6153846153846154,1.641025641025641,0
209.75757575757575,181.3939393939394,1.2424242424242424,1.4545454545454546,0
604.1162790697674,623.4418604651163,2.116279069767442,2.0930232558139537,0
138.5,266.26190476190476,1.1904761904761905,1.3333333333333333,0
370.73809523809524,447.3095238095238,1.6428571428571428,1.880952380952381,0
1377.943231441048,1919.0655021834061,3.606986899563319,4.100436681222708,0
1235.5042735042734,1359.982905982906,2.9572649572649574,3.5555555555555554,0
743.5686274509804,367.3529411764706,2.0,2.3529411764705883,0
362.27272727272725,346.4318181818182,1.9545454545454546,2.0681818181818183,0
1708.5104166666667,616.6666666666666,3.1354166666666665,2.9479166666666665,0
1247.2833333333333,1045.2055555555555,3.138888888888889,3.3833333333333333,0
842.4444444444445,2612.6543209876545,2.617283950617284,3.6419753086419755,0
1483.9411764705883,3012.029411764706,2.9411764705882355,4.5,0
2276.4666666666667,7343.466666666666,4.644444444444445,8.022222222222222,0
1098.5670103092784,1030.680412371134,2.5257731958762886,2.9690721649484537,0
2891.054054054054,498.8918918918919,3.418918918918919,4.162162162162162,0
761.7067669172932,13897.819548872181,8.12781954887218,11.721804511278195,0
442.1818181818182,405.45454545454544,1.8181818181818181,1.606060606060606,0
184.24489795918367,193.14285714285714,1.183673469387755,1.3265306122448979,0
396.3076923076923,740.0923076923077,1.9230769230769231,1.9384615384615385,0
568.4324324324324,253.7027027027027,1.7027027027027026,1.864864864864865,0
1696.8511904761904,1387.8511904761904,3.5714285714285716,3.886904761904762,0
1116.3934426229507,478.37704918032784,2.639344262295082,2.639344262295082,0
488.4923076923077,329.7692307692308,1.7230769230769232,1.5846153846153845,0
417.46153846153845,263.5769230769231,1.7307692307692308,1.9230769230769231,0
1606.570652173913,7796.630434782609,5.271739130434782,8.08695652173913,0
1045.4021739130435,2222.3695652173915,2.5869565217391304,3.467391304347826,0
220.24137931034483,325.8103448275862,1.293103448275862,1.6206896551724137,0
362.05,996.975,2.05,2.2625,0
716.8305084745763,2824.1101694915255,3.385593220338983,4.313559322033898,0
219.46236559139786,556.0860215053764,1.5268817204301075,1.924731182795699,0
327.27142857142854,205.68571428571428,1.5857142857142856,1.7285714285714286,0
323.21794871794873,1163.576923076923,1.7307692307692308,2.128205128205128,0
135.72413793103448,75.37931034482759,1.103448275862069,1.1551724137931034,0
168.04761904761904,151.3015873015873,1.3333333333333333,1.4603174603174602,0
205.84810126582278,166.64556962025316,1.1518987341772151,1.1139240506329113,0
448.3541666666667,788.4375,1.875,2.0208333333333335,0
575.7861635220125,1556.182389937107,2.6729559748427674,3.0377358490566038,0
147.33333333333334,236.125,1.125,1.3125,0
595.5921052631579,700.8157894736842,2.513157894736842,2.8026315789473686,0
760.8976377952756,2692.496062992126,3.409448818897638,4.440944881889764,0
254.38636363636363,226.0568181818182,1.4090909090909092,1.5454545454545454,0
138.57627118644066,121.28813559322033,1.1864406779661016,1.423728813559322,0
186.64814814814815,169.72222222222223,1.2962962962962963,1.6111111111111112,0
204.68852459016392,199.04918032786884,1.1639344262295082,1.2459016393442623,0
703.4356435643564,1982.1287128712872,2.9405940594059405,3.5297029702970297,0
178.76470588235293,138.76470588235293,1.2058823529411764,1.25,0
167.74285714285713,226.88571428571427,1.2,1.7142857142857142,0
378.2830188679245,273.9433962264151,1.3773584905660377,1.509433962264151,0
202.7037037037037,175.320987654321,1.0987654320987654,1.1481481481481481,0
216.76,383.93333333333334,1.3333333333333333,1.4666666666666666,0
255.42105263157896,169.5438596491228,1.2982456140350878,1.8070175438596492,0
278.8181818181818,268.012987012987,1.3896103896103895,1.3116883116883118,0
674.3084112149533,1699.6168224299065,3.02803738317757,3.308411214953271,0
620.9942857142858,1383.0857142857142,2.7485714285714287,3.2514285714285713,0
594.9568965517242,1239.844827586207,2.5689655172413794,2.9655172413793105,0
764.4943820224719,2078.494382022472,2.9775280898876404,3.8707865168539324,0
203.6949152542373,162.27118644067798,1.4067796610169492,1.694915254237288,0
237.31764705882352,453.3764705882353,1.4352941176470588,1.611764705882353,0
726.0825242718447,2050.21359223301,2.9466019417475726,3.3883495145631066,0
470.46153846153845,3509.6013986013986,3.2097902097902096,4.643356643356643,0
195.03225806451613,263.03225806451616,1.403225806451613,1.8870967741935485,0
208.6860465116279,155.34883720930233,1.3488372093023255,1.5116279069767442,0
176.4915254237288,270.35593220338984,1.2542372881355932,1.3389830508474576,0
156.25757575757575,110.31818181818181,1.1363636363636365,1.1515151515151516,0
230.46478873239437,248.98591549295776,1.408450704225352,1.647887323943662,0
237.1090909090909,526.4363636363636,1.4181818181818182,1.6727272727272726,0
616.6933333333334,867.4,2.2,2.026666666666667,0
432.81553398058253,1207.6019417475727,2.407766990291262,2.883495145631068,0
256.3125,425.3125,1.3541666666666667,1.3958333333333333,0
222.61904761904762,198.76190476190476,1.4523809523809523,1.6428571428571428,0
416.1860465116279,395.8139534883721,1.6744186046511629,1.9534883720930232,0
182.135593220339,127.59322033898304,1.1694915254237288,1.3220338983050848,0
137.70731707317074,129.3170731707317,1.1951219512195121,1.5121951219512195,0
265.4888888888889,282.22222222222223,1.3555555555555556,1.488888888888889,0
276.65384615384613,245.03846153846155,1.3076923076923077,1.4038461538461537,0
680.0217391304348,1429.8858695652175,2.842391304347826,3.2717391304347827,0
352.15686274509807,183.23529411764707,1.2549019607843137,1.3529411764705883,0
379.2692307692308,168.28846153846155,1.3461538461538463,1.2884615384615385,0
266.1470588235294,130.91176470588235,1.2058823529411764,1.1764705882352942,0
252.08333333333334,230.88888888888889,1.375,1.5694444444444444,0
248.16923076923078,246.12307692307692,1.7692307692307692,1.9538461538461538,0
273.275,313.6,1.3,1.375,0
221.17948717948718,216.25641025641025,1.1282051282051282,1.358974358974359,0
689.5875706214689,1598.2090395480227,2.8587570621468927,3.305084745762712,0
429.719298245614,812.6666666666666,1.9649122807017543,2.1403508771929824,0
1075.8461538461538,804.8615384615384,2.3076923076923075,2.169230769230769,0
909.413145539906,1974.1971830985915,3.248826291079812,3.868544600938967,0
140.41758241758242,120.21978021978022,1.10989010989011,1.2857142857142858,0
281.7283950617284,1216.6172839506173,2.1728395061728394,2.7777777777777777,0
386.2068965517241,360.9310344827586,1.5517241379310345,1.7413793103448276,0
687.2916666666666,1843.3703703703704,2.490740740740741,3.2546296296296298,0
565.916083916084,1390.2727272727273,2.3076923076923075,2.8531468531468533,0
288.5,364.72222222222223,1.7777777777777777,1.9166666666666667,0
344.1764705882353,657.7647058823529,1.588235294117647,1.8823529411764706,0
355.0990990990991,645.8018018018018,1.837837837837838,1.927927927927928,0
840.2727272727273,1694.572192513369,2.786096256684492,3.4705882352941178,0
291.8833333333333,278.23333333333335,1.5833333333333333,1.9,0
416.21590909090907,620.8977272727273,1.7727272727272727,2.090909090909091,0
547.056179775281,1091.0674157303372,2.4269662921348316,2.9101123595505616,0
392.66346153846155,466.8557692307692,1.8173076923076923,2.019230769230769,0
360.8032786885246,289.6393442622951,1.540983606557377,1.9836065573770492,0
892.0127118644068,3117.3389830508477,3.3516949152542375,4.771186440677966,0
847.8815789473684,2370.3815789473683,2.517543859649123,3.824561403508772,0
618.4520547945206,1344.7671232876712,1.821917808219178,2.904109589041096,0
475.0975609756098,143.02439024390245,1.4146341463414633,1.4878048780487805,0
345.320987654321,309.7037037037037,1.4814814814814814,1.5679012345679013,0
283.27848101265823,148.35443037974684,1.3291139240506329,1.4177215189873418,0
220.33898305084745,170.1864406779661,1.305084745762712,1.5423728813559323,0
490.65486725663715,942.3451327433628,2.168141592920354,2.336283185840708,0
773.236641221374,2589.0687022900765,2.984732824427481,4.0,0
476.82,1679.22,1.58,2.74,0
548.6410256410256,265.9230769230769,1.4615384615384615,1.5128205128205128,0
572.5925925925926,319.68518518518516,1.6851851851851851,1.9259259259259258,0
489.31168831168833,322.57142857142856,1.5584415584415585,1.6103896103896105,0
692.7058823529412,1041.1176470588234,2.319327731092437,2.73109243697479,0
723.8317757009346,2166.0280373831774,3.014018691588785,3.9018691588785046,0
309.32142857142856,236.08928571428572,1.4642857142857142,1.8214285714285714,0
417.65,617.425,1.875,2.1375,0
279.54901960784315,135.15686274509804,1.3333333333333333,1.4313725490196079,0
196.90361445783134,157.26506024096386,1.1566265060240963,1.3493975903614457,0
246.17741935483872,209.69354838709677,1.4193548387096775,1.7580645161290323,0
214.30357142857142,165.46428571428572,1.1607142857142858,1.2678571428571428,0
231.43283582089552,258.65671641791045,1.4776119402985075,1.462686567164179,0
641.9281767955802,2017.8397790055249,3.116022099447514,3.591160220994475,0
377.5072463768116,417.72463768115944,1.536231884057971,1.9275362318840579,0
288.15555555555557,241.8,1.3333333333333333,1.4666666666666666,0
444.42857142857144,177.05714285714285,1.542857142857143,1.7428571428571429,0
99.1358024691358,157.85185185185185,1.1111111111111112,1.1481481481481481,0
821.6025641025641,1243.1346153846155,3.0833333333333335,3.6025641025641026,0
945.9044943820224,1947.8258426966293,3.696629213483146,4.348314606741573,0
2895.5925925925926,50265.432098765436,36.148148148148145,36.160493827160494,0
5848.466666666666,104314.11666666667,73.08333333333333,73.35,0
10115.70588235294,219858.64705882352,75.76470588235294,166.76470588235293,1
12196.0,285273.3076923077,91.76923076923077,216.3846153846154,1
13395.538461538461,319681.23076923075,100.0,241.92307692307693,1
5115.217391304348,102257.0,35.08695652173913,78.47826086956522,1
14799.272727272728,307711.8181818182,105.54545454545455,233.1818181818182,1
19644.1,428605.9,145.8,326.5,1
10254.8,247627.73333333334,76.0,186.46666666666667,1
10626.25,234734.0,78.41666666666667,180.25,1
8839.222222222223,207322.38888888888,64.61111111111111,158.27777777777777,1
10793.533333333333,239968.06666666668,82.2,181.86666666666667,1
9845.5625,241524.875,74.5,182.375,1
12300.92857142857,262521.0714285714,88.35714285714286,199.85714285714286,1
5469.736842105263,123248.47368421052,39.68421052631579,93.89473684210526,1
13568.727272727272,354895.36363636365,103.81818181818181,267.0,1
7575.3125,146673.8125,56.0625,112.1875,1
13784.636363636364,345505.54545454547,104.45454545454545,261.3636363636364,1
12840.083333333334,333015.4166666667,97.08333333333333,252.0,1
12450.23076923077,275791.76923076925,91.23076923076923,210.76923076923077,1
11287.07142857143,271975.64285714284,84.0,206.28571428571428,1
9055.125,215626.0625,68.6875,162.375,1
8295.07142857143,167359.5,60.285714285714285,127.42857142857143,1
5988.95,125381.35,41.35,96.95,1
12063.4,254499.13333333333,89.8,194.13333333333333,1
17005.0,362402.7272727273,125.81818181818181,280.0,1
4543.863636363636,107190.27272727272,31.727272727272727,81.9090909090909,1
16389.666666666668,371361.0833333333,124.0,280.4166666666667,1
335.42857142857144,242.21428571428572,1.8571428571428572,1.5714285714285714,1
602.9086757990867,625.6255707762557,1.4785388127853882,0.5050228310502283,1
434.3691666666667,688.7041666666667,1.3433333333333333,0.5433333333333333,1
458.17052023121386,554.2418111753371,1.3333333333333333,0.4508670520231214,1
432.6216216216216,599.2592905405405,1.40625,0.47719594594594594,1
470.587710604559,1498.9851337958376,1.5510406342913776,1.1337958374628345,1
558.3880463871543,920.1989295272078,1.712756467439786,0.7644959857270295,1
611.0956256358088,1611.9532044760936,1.768056968463886,1.2207527975584944,1
536.345205479452,839.8146118721461,1.3835616438356164,0.6712328767123288,1
579.7677725118483,988.5900473933649,1.4431279620853081,0.7843601895734598,1
587.4921875,917.20234375,1.50234375,0.7828125,1
506.74616799509505,943.4488044144697,1.61250766400981,0.7369711833231146,1
514.2228310502284,947.3433789954338,1.4867579908675799,0.7296803652968037,1
419.58061325420374,1068.1572700296736,1.3996043521266073,0.827893175074184,1
464.9953531598513,692.300185873606,1.4302973977695168,0.5631970260223048,1
442.978221415608,795.9019963702359,1.3901996370235934,0.6252268602540835,1
481.2888368462139,688.8173302107729,1.3973458235753318,0.5386416861826698,1
500.21258341277405,1347.5014299332697,1.455672068636797,1.0209723546234508,1
505.62931034482756,901.3146551724138,1.5172413793103448,0.6956896551724138,1
509.55887372013655,841.1851535836178,1.4624573378839592,0.6450511945392492,1
485.1710709318498,1222.3351877607788,1.301808066759388,0.9360222531293463,1
496.8304289544236,1299.573726541555,1.6146112600536193,1.0482573726541555,1
601.8778248587571,839.4675141242938,1.6144067796610169,0.6638418079096046,1
487.8512396694215,915.7162534435262,1.433425160697888,0.699724517906336,1
520.0586046511628,1021.7488372093023,1.453953488372093,0.7767441860465116,1
486.90147783251234,1073.4199507389162,1.5024630541871922,0.8374384236453202,1
465.8112798264642,1192.5151843817787,1.4045553145336225,0.9045553145336226,1
470.11829268292684,1357.2109756097561,1.3646341463414635,1.0402439024390244,1
628.28,23012.12,3.4,17.48,1
363.2608695652174,117.26086956521739,1.565217391304348,0.5217391304347826,1
1314.423076923077,13778.115384615385,8.0,10.576923076923077,1
1637.076923076923,21960.96153846154,10.615384615384615,16.76923076923077,1
542.64,138.56,1.92,0.8,1
1968.3809523809523,26599.714285714286,12.857142857142858,20.0,1
284.05555555555554,155.61111111111111,1.4444444444444444,0.6111111111111112,1
479.41379310344826,142.24137931034483,1.8620689655172413,0.7586206896551724,1
2451.478260869565,41666.217391304344,16.08695652173913,31.17391304347826,1
210.66666666666666,22.77777777777778,1.0555555555555556,0.16666666666666666,1
436.89285714285717,102.78571428571429,1.7857142857142858,0.6428571428571429,1
1543.2068965517242,21931.862068965518,10.241379310344827,16.517241379310345,1
512.9166666666666,173.29166666666666,1.9166666666666667,0.9583333333333334,1
505.22222222222223,209.11111111111111,2.2222222222222223,1.0,1
572.9545454545455,731.9090909090909,3.0,1.9545454545454546,1
2412.625,37823.583333333336,15.166666666666666,28.666666666666668,1
218.4,44.5,1.0666666666666667,0.23333333333333334,1
1651.857142857143,19893.85714285714,10.25,15.428571428571429,1
400.6585365853659,113.48780487804878,1.6341463414634145,0.6341463414634146,1
305.75,67.28571428571429,1.3571428571428572,0.39285714285714285,1
1706.1724137931035,19778.655172413793,10.620689655172415,15.517241379310345,1
993.5,9449.763157894737,5.868421052631579,7.447368421052632,1
401.7037037037037,190.7037037037037,1.8518518518518519,0.8888888888888888,1
1839.1851851851852,21316.555555555555,11.185185185185185,16.62962962962963,1
726.9545454545455,760.4545454545455,3.6818181818181817,2.909090909090909,1
1669.7407407407406,20673.666666666668,10.703703703703704,16.296296296296298,1
308.55555555555554,50.0,1.3703703703703705,0.3333333333333333,1
222.4,23.6,1.0,0.2,1
8599.166666666666,402598.5,57.333333333333336,301.0,1
4900.363636363636,295337.9090909091,30.454545454545453,220.63636363636363,1
2476.0,126720.33333333333,14.333333333333334,95.58333333333333,1
11599.8,188175.2,75.06666666666666,140.26666666666668,1
12904.0,496799.2,87.0,371.4,1
24447.444444444445,361318.0,153.55555555555554,270.55555555555554,1
7748.8,507550.0,50.2,379.2,1
6106.6,357177.2,38.4,267.6,1
12419.666666666666,597768.1666666666,80.66666666666667,446.0,1
3286.5882352941176,91690.05882352941,20.823529411764707,68.58823529411765,1
18708.166666666668,167204.88888888888,123.77777777777777,124.72222222222223,1
10231.4,342585.2,70.0,254.9,1
1747.2105263157894,54104.15789473684,9.789473684210526,40.89473684210526,1
11473.857142857143,222044.42857142858,75.71428571428571,165.5,1
